ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,CPI came down,CPI came down_lower,CPI came down_upper,FOMC Meeting,FOMC Meeting_lower,FOMC Meeting_upper,German Government sell Bitcoin,German Government sell Bitcoin_lower,German Government sell Bitcoin_upper,Held steady,Held steady_lower,Held steady_upper,Raise +25 bps,Raise +25 bps_lower,Raise +25 bps_upper,eth lauch date,eth lauch date_lower,eth lauch date_upper,halved,halved_lower,halved_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,y_moving_avg_7,y_moving_avg_14,y_moving_avg_28,y_moving_avg_90
2021-03-11T00:00:00Z,37073.71162465982,38887.15494117472,51754.22080045141,37073.71162465982,37073.71162465982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22502500367797504,0.22502500367797504,0.22502500367797504,0.0007129040000026883,0.0007129040000026883,0.0007129040000026883,0.22431209967797236,0.22431209967797236,0.22431209967797236,0,0,0,45416.22371935509,44172.415407221684,42832.533470219765,40256.30664398593,32102.014155273384
2021-03-12T00:00:00Z,37204.208758221714,39748.4847399147,51895.650383714594,37204.208758221714,37204.208758221714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2287391689251643,0.2287391689251643,0.2287391689251643,-0.002376340849486203,-0.002376340849486203,-0.002376340849486203,0.2311155097746505,0.2311155097746505,0.2311155097746505,0,0,0,45714.268550095665,44575.814718533955,43217.1254315527,40636.67086898873,32343.55999491855
2021-03-13T00:00:00Z,37334.705891783604,40058.59103615265,52490.56038364519,37334.705891783604,37334.705891783604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23291275258418648,0.23291275258418648,0.23291275258418648,-0.004939669081782652,-0.004939669081782652,-0.004939669081782652,0.23785242166596915,0.23785242166596915,0.23785242166596915,0,0,0,46030.43500795997,44982.146549887075,43605.618264896155,41016.56166484069,32586.31680704979
2021-03-14T00:00:00Z,37465.203025345574,39995.617402720294,53207.282305216715,37465.203025345574,37465.203025345574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24215915401278992,0.24215915401278992,0.24215915401278992,-0.0023172220537893574,-0.0023172220537893574,-0.0023172220537893574,0.2444763760665793,0.2444763760665793,0.2444763760665793,0,0,0,46537.74489488067,45390.856975440205,43998.306840748744,41396.76846732087,32831.74521126723
2021-03-15T00:00:00Z,37595.700158907464,40703.90001078633,53523.54280287745,37595.700158907464,37595.700158907464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2530292897991942,0.2530292897991942,0.2530292897991942,0.0020898290772700745,0.0020898290772700745,0.0020898290772700745,0.25093946072192413,0.25093946072192413,0.25093946072192413,0,0,0,47108.51346961927,45800.763329176225,44394.831564837565,41777.60338362416,33081.48743741324
2021-03-16T00:00:00Z,37726.197292469355,40881.14472940923,53775.70949785087,37726.197292469355,37726.197292469355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2598972409435015,0.2598972409435015,0.2598972409435015,0.0027037202939939496,0.0027037202939939496,0.0027037202939939496,0.2571935206495075,0.2571935206495075,0.2571935206495075,0,0,0,47531.13188007233,46209.80301175812,44793.90363298171,42158.60483960803,33333.53133094742
2021-03-17T00:00:00Z,37856.69442603132,41659.301551591525,54272.66431671093,37856.69442603132,37856.69442603132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26731814210711724,0.26731814210711724,0.26731814210711724,0.004126778613800326,0.004126778613800326,0.004126778613800326,0.26319136349331695,0.26319136349331695,0.26319136349331695,0,0,0,47976.475646314866,46616.39902404255,45194.64855225083,42539.85535678399,33589.40974804756
2021-03-18T00:00:00Z,37987.191559593215,42086.86473680475,54311.8143230266,37987.191559593215,37987.191559593215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2696008292433933,0.2696008292433933,0.2696008292433933,0.0007129039999982865,0.0007129039999982865,0.0007129039999982865,0.26888792524339505,0.26888792524339505,0.26888792524339505,0,0,0,48228.56990468718,47018.16276480428,45595.28908601298,42920.635358839194,33846.78632664094
2021-03-19T00:00:00Z,38117.68869315514,42221.007054115995,54779.6851540855,38117.68869315514,38117.68869315514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27186502212312275,0.27186502212312275,0.27186502212312275,-0.0023763408494900566,-0.0023763408494900566,-0.0023763408494900566,0.27424136297261276,0.27424136297261276,0.27424136297261276,0,0,0,48480.554973002065,47413.34653950519,45994.580629019576,43300.82684770513,34105.42726185102
2021-03-20T00:00:00Z,38248.18582671707,42777.98858416221,55251.692974736055,38248.18582671707,38248.18582671707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2742743745046078,0.2742743745046078,0.2742743745046078,-0.004939669081786205,-0.004939669081786205,-0.004939669081786205,0.279214043586394,0.279214043586394,0.279214043586394,0,0,0,48738.6830702759,47800.239119836035,46391.19283486156,43680.26167411161,34363.81281365574
2021-03-21T00:00:00Z,38378.68296027896,43377.2333001629,55071.142454236586,38378.68296027896,38378.68296027896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2814561787463846,0.2814561787463846,0.2814561787463846,-0.0023172220537874973,-0.0023172220537874973,-0.0023172220537874973,0.2837734008001721,0.2837734008001721,0.2837734008001721,0,0,0,49180.60041159806,48177.78990793852,46784.32344168937,44059.30129491044,34623.402026624426
2021-03-22T00:00:00Z,38509.18009384089,43646.5806809523,55406.62710930614,38509.18009384089,38509.18009384089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2899824656406574,0.2899824656406574,0.2899824656406574,0.0020898290772653934,0.0020898290772653934,0.0020898290772653934,0.28789263656339203,0.28789263656339203,0.28789263656339203,0,0,0,49676.167087252994,48544.59756760048,47172.68044838835,44437.78513327387,34885.88135487657
2021-03-23T00:00:00Z,38639.67722740278,43633.41464463593,56583.25446694289,38639.67722740278,38639.67722740278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2942549681156234,0.2942549681156234,0.2942549681156234,0.002703720293994034,0.002703720293994034,0.002703720293994034,0.2915512478216294,0.2915512478216294,0.2915512478216294,0,0,0,50009.59421795017,48898.663615868754,47554.233313813435,44814.74916893216,35149.204253305725
2021-03-24T00:00:00Z,38770.17436096475,44204.545144306656,56362.07343697031,38770.17436096475,38770.17436096475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29886214333372796,0.29886214333372796,0.29886214333372796,0.004126778613799587,0.004126778613799587,0.004126778613799587,0.2947353647199284,0.2947353647199284,0.2947353647199284,0,0,0,50357.11176790502,49238.75449038163,47927.5767572121,45189.75925505632,35414.998255257
2021-03-25T00:00:00Z,38900.67149452664,44574.119324736996,57163.46580273289,38900.67149452664,38900.67149452664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2981507959502116,0.2981507959502116,0.2981507959502116,0.0007129039999938848,0.0007129039999938848,0.0007129039999938848,0.29743789195021775,0.29743789195021775,0.29743789195021775,0,0,0,50498.93766361747,49563.09274165738,48290.62775323082,45561.580611725294,35680.93666042269
2021-03-26T00:00:00Z,39031.16862808853,43996.717629225954,56577.03344933601,39031.16862808853,39031.16862808853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2972821099267762,0.2972821099267762,0.2972821099267762,-0.0023763408494897804,-0.0023763408494897804,-0.0023763408494897804,0.29965845077626596,0.29965845077626596,0.29965845077626596,0,0,0,50634.43679075449,49870.790144193445,48642.06834184932,45929.59688670101,35946.869255777994
2021-03-27T00:00:00Z,39161.6657616505,44883.02217564318,56822.55558453177,39161.6657616505,39161.6657616505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2964634560823839,0.2964634560823839,0.2964634560823839,-0.004939669081784689,-0.004939669081784689,-0.004939669081784689,0.30140312516416856,0.30140312516416856,0.30140312516416856,0,0,0,50771.66853929258,50161.21663976726,48980.72787980165,46293.17307234891,36211.3364013734
2021-03-28T00:00:00Z,39292.162895212394,45031.97552149706,56925.974892314494,39292.162895212394,39292.162895212394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3003667991836228,0.3003667991836228,0.3003667991836228,-0.002317222053797151,-0.002317222053797151,-0.002317222053797151,0.30268402123741994,0.30268402123741994,0.30268402123741994,0,0,0,51094.22409704885,50434.59145197452,49306.19067995652,46652.248760352624,36475.95829295833
2021-03-29T00:00:00Z,39422.66002877432,45086.67230042839,58285.050201673235,39422.66002877432,39422.66002877432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3056084838752911,0.3056084838752911,0.3056084838752911,0.0020898290772644597,0.0020898290772644597,0.0020898290772644597,0.30351865479802664,0.30351865479802664,0.30351865479802664,0,0,0,51470.559390499075,50690.93320958109,49617.765388590786,47006.29847671418,36742.62067037949
2021-03-30T00:00:00Z,39553.15716233625,45499.49661281699,57927.40272703464,39553.15716233625,39553.15716233625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3066329070437259,0.3066329070437259,0.3066329070437259,0.002703720293994119,0.002703720293994119,0.002703720293994119,0.3039291867497318,0.3039291867497318,0.3039291867497318,0,0,0,51681.45672578078,50929.77071069975,49914.21716328425,47354.060398132984,37009.38520190679
2021-03-31T00:00:00Z,39683.654295898144,45996.422133579574,58360.91071910836,39683.654295898144,39683.654295898144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3080683093951618,0.3080683093951618,0.3080683093951618,0.004126778613799144,0.004126778613799144,0.004126778613799144,0.30394153078136266,0.30394153078136266,0.30394153078136266,0,0,0,51908.930585457536,51151.45911320725,50195.10680179444,47694.87767702264,37278.09960295909
2021-04-01T00:00:00Z,39814.15142946007,45676.10693548224,58249.07467874914,39814.15142946007,39814.15142946007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3042972654850426,0.3042972654850426,0.3042972654850426,0.0007129039999918577,0.0007129039999918577,0.0007129039999918577,0.30358436148505075,0.30358436148505075,0.30358436148505075,0,0,0,51929.48883705217,51355.82356655507,50459.45815410623,48027.37362005961,37546.550892963336
2021-04-02T00:00:00Z,39944.64856302196,45698.35839211655,57971.33423031362,39944.64856302196,39944.64856302196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3005117132374995,0.3005117132374995,0.3005117132374995,-0.0023763408494775875,-0.0023763408494775875,-0.0023763408494775875,0.30288805408697705,0.30288805408697705,0.30288805408697705,0,0,0,51948.48333736551,51543.54450178521,50707.16732298933,48350.87397600445,37814.75114603484
2021-04-03T00:00:00Z,40075.14569658393,45802.673878540576,58649.683892568224,40075.14569658393,40075.14569658393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2969439199834343,0.2969439199834343,0.2969439199834343,-0.004939669081783173,-0.004939669081783173,-0.004939669081783173,0.30188358906521745,0.30188358906521745,0.30188358906521745,0,0,0,51975.21655363482,51715.479932405535,50938.348286086395,48664.770560473975,38081.35080181931
2021-04-04T00:00:00Z,40205.64283014582,45498.504102142484,58309.047207870535,40205.64283014582,40205.64283014582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29828423400795456,0.29828423400795456,0.29828423400795456,-0.0023172220538002935,-0.0023172220538002935,-0.0023172220538002935,0.30060145606175487,0.30060145606175487,0.30060145606175487,0,0,0,52198.35220453328,51873.212519189015,51153.90198558177,48969.112713635564,38348.14979903897
2021-04-05T00:00:00Z,40336.13996370771,46010.8525328945,58453.70245340179,40336.13996370771,40336.13996370771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301160420700088,0.301160420700088,0.301160420700088,0.0020898290772714168,0.0020898290772714168,0.0020898290772714168,0.29907059162281663,0.29907059162281663,0.29907059162281663,0,0,0,52483.788844595554,52017.95958405995,51354.446396820524,49263.56342260443,38617.21847913274
2021-04-06T00:00:00Z,40466.63709726968,46735.25998628303,58381.87288981576,40466.63709726968,40466.63709726968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3000211047132009,0.3000211047132009,0.3000211047132009,0.0027037202939963123,0.0027037202939963123,0.0027037202939963123,0.29731738441920463,0.29731738441920463,0.29731738441920463,0,0,0,52607.48226322073,52150.24894655137,51540.00982862556,49547.121571219504,38886.67774267531
2021-04-07T00:00:00Z,40597.13423083157,46691.063643529356,59029.0545272538,40597.13423083157,40597.13423083157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2994915583387871,0.2994915583387871,0.2994915583387871,0.004126778613798552,0.004126778613798552,0.004126778613798552,0.29536477972498854,0.29536477972498854,0.29536477972498854,0,0,0,52755.63322571224,52271.20646658776,51711.332789897504,49819.454773554804,39158.51211658794
2021-04-08T00:00:00Z,40727.6313643935,46332.02947424162,58990.828337530496,40727.6313643935,40727.6313643935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2939444161176627,0.2939444161176627,0.2939444161176627,0.0007129040000039717,0.0007129040000039717,0.0007129040000039717,0.29323151211765874,0.29323151211765874,0.29323151211765874,0,0,0,52699.29118565555,52381.178230673955,51868.50089861452,50079.56432592267,39430.50545255502
2021-04-09T00:00:00Z,40858.128497955426,46695.58684267362,59094.94917306596,40858.128497955426,40858.128497955426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28855515083253236,0.28855515083253236,0.28855515083253236,-0.0023763408494773108,-0.0023763408494773108,-0.0023763408494773108,0.29093149168200966,0.29093149168200966,0.29093149168200966,0,0,0,52647.95192941794,52481.10231525287,52012.32340851904,50327.19587518418,39702.683555630436
2021-04-10T00:00:00Z,40988.62563151732,46325.66765986225,59061.94420364104,40988.62563151732,40988.62563151732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2835336954717397,0.2835336954717397,0.2835336954717397,-0.0049396690817816585,-0.0049396690817816585,-0.0049396690817816585,0.28847336455352135,0.28847336455352135,0.28847336455352135,0,0,0,52610.2821291291,52571.82596889492,52143.65295065022,50562.19041522593,39973.62952702098
2021-04-11T00:00:00Z,41119.12276507925,46617.556687521785,58943.6270423439,41119.12276507925,41119.12276507925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28354304149265236,0.28354304149265236,0.28354304149265236,-0.0023172220537934305,-0.0023172220537934305,-0.0023172220537934305,0.2858602635464458,0.2858602635464458,0.2858602635464458,0,0,0,52778.16389739958,52654.65621073296,52263.934364960995,50785.06252245875,40245.120489694295
2021-04-12T00:00:00Z,41249.61989864114,46950.028595799995,58801.431028730105,41249.61989864114,41249.61989864114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2851795880982812,0.2851795880982812,0.2851795880982812,0.002089829077270482,0.002089829077270482,0.002089829077270482,0.2830897590210107,0.2830897590210107,0.2830897590210107,0,0,0,53013.169510546286,52730.28202015449,52374.12080210722,50995.94309534901,40519.18825110472
2021-04-13T00:00:00Z,41380.11703220307,47025.17118500231,59226.2127164261,41380.11703220307,41380.11703220307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2828577344999618,0.2828577344999618,0.2828577344999618,0.002703720293993286,0.002703720293993286,0.002703720293993286,0.2801540142059686,0.2801540142059686,0.2801540142059686,0,0,0,53084.80318927531,52798.47072387657,52474.359835213974,51194.28849924911,40793.7745409099
2021-04-14T00:00:00Z,41510.614165765,47023.961480483085,59242.920656950264,41510.614165765,41510.614165765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2811669216917716,0.2811669216917716,0.2811669216917716,0.0041267786137979615,0.0041267786137979615,0.0041267786137979615,0.27704014307797364,0.27704014307797364,0.27704014307797364,0,0,0,53182.025768288,52859.38394424454,52565.29520541615,51380.20100360529,41070.75296013019
2021-04-15T00:00:00Z,41641.11129932689,46840.889395081154,59898.85248885561,41641.11129932689,41641.11129932689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27444366677706933,0.27444366677706933,0.27444366677706933,0.0007129040000043195,0.0007129040000043195,0.0007129040000043195,0.27373076277706504,0.27373076277706504,0.27373076277706504,0,0,0,53069.25057298622,52912.235285291776,52646.70675798286,51553.08245604455,41347.65353674787
2021-04-16T00:00:00Z,41771.60843288886,46751.83819773604,58848.314363750964,41771.60843288886,41771.60843288886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26782838573586554,0.26782838573586554,0.26782838573586554,-0.0023763408494852953,-0.0023763408494852953,-0.0023763408494852953,0.27020472658535083,0.27020472658535083,0.27020472658535083,0,0,0,52959.230889060156,52956.703708097804,52718.90301167534,51713.03516733234,41624.26897034993
2021-04-17T00:00:00Z,41902.10556645075,47006.707770866306,58805.84107275354,41902.10556645075,41902.10556645075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26149834880083606,0.26149834880083606,0.26149834880083606,-0.00493966908178521,-0.00493966908178521,-0.00493966908178521,0.2664380178826213,0.2664380178826213,0.2664380178826213,0,0,0,52859.43698335594,52992.29725870164,52782.06161379827,51860.20494994234,41898.8788941829
2021-04-18T00:00:00Z,42032.60270001264,46651.66168561199,59103.321256455965,42032.60270001264,42032.60270001264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26008755832666464,0.26008755832666464,0.26008755832666464,-0.0023172220538130897,-0.0023172220538130897,-0.0023172220538130897,0.2624047803804777,0.2624047803804777,0.2624047803804777,0,0,0,52964.7597063737,53018.9538028408,52836.80500678688,51995.353496184325,42173.01904698329
2021-04-19T00:00:00Z,42163.09983357461,46822.29361365008,59285.1416528632,42163.09983357461,42163.09983357461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2601682845535855,0.2601682845535855,0.2601682845535855,0.0020898290772695476,0.0020898290772695476,0.0020898290772695476,0.2580784554763159,0.2580784554763159,0.2580784554763159,0,0,0,53132.60118873729,53036.0154711538,52883.14874565414,52118.79757123733,42448.488329087086
2021-04-20T00:00:00Z,42293.5969671365,47101.775975061006,59126.08239651663,42293.5969671365,42293.5969671365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2561367141843103,0.2561367141843103,0.2561367141843103,0.0027037202939954787,0.0027037202939954787,0.0027037202939954787,0.25343299389031476,0.25343299389031476,0.25343299389031476,0,0,0,53126.53992533436,53041.977862019376,52920.224292947976,52230.11706078676,42722.88534993253
2021-04-21T00:00:00Z,42424.09410069843,46654.22437291838,59383.13601699544,42424.09410069843,42424.09410069843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25257088457941096,0.25257088457941096,0.25257088457941096,0.00412677861379737,0.00412677861379737,0.00412677861379737,0.24844410596561362,0.24844410596561362,0.24844410596561362,0,0,0,53139.18507519201,53035.85776300566,52947.62085362511,52329.4768217613,42997.84490179031
2021-04-22T00:00:00Z,42554.59123426032,46128.89077369601,58710.99538742216,42554.59123426032,42554.59123426032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24380341720953808,0.24380341720953808,0.24380341720953808,0.0007129039999999177,0.0007129039999999177,0.0007129039999999177,0.24309051320953814,0.24309051320953814,0.24309051320953814,0,0,0,52929.545995128035,53015.899966168785,52964.06762573028,52416.2842621724,43270.556260224526
2021-04-23T00:00:00Z,42685.08836782225,46806.71504815036,59297.98070584947,42685.08836782225,42685.08836782225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23497882204513687,0.23497882204513687,0.23497882204513687,-0.0023763408494850186,-0.0023763408494850186,-0.0023763408494850186,0.23735516289462188,0.23735516289462188,0.23735516289462188,0,0,0,52715.18015138569,52981.035575072434,52968.869641585115,52490.59652505208,43540.537024313075
2021-04-24T00:00:00Z,42815.58550138418,46248.80496945355,59059.77735772472,42815.58550138418,42815.58550138418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22628669876983265,0.22628669876983265,0.22628669876983265,-0.004939669081785687,-0.004939669081785687,-0.004939669081785687,0.23122636785161835,0.23122636785161835,0.23122636785161835,0,0,0,52504.183000389916,52930.28500607728,52961.291132389466,52552.47204151984,43805.7692366297
2021-04-25T00:00:00Z,42946.08263494607,45973.717976604545,58750.655186191114,42946.08263494607,42946.08263494607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22238161292343014,0.22238161292343014,0.22238161292343014,-0.0023172220538062267,-0.0023172220538062267,-0.0023172220538062267,0.2246988349772364,0.2246988349772364,0.2246988349772364,0,0,0,52496.50176004829,52863.39101374508,52941.17240829294,52602.55338662696,44067.60279086629
2021-04-26T00:00:00Z,43076.57976850804,46070.516650043995,58740.88623965186,43076.57976850804,43076.57976850804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2198643774960902,0.2198643774960902,0.2198643774960902,0.002089829077276505,0.002089829077276505,0.002089829077276505,0.2177745484188137,0.2177745484188137,0.2177745484188137,0,0,0,52547.58516397174,52779.817295921435,52907.91638353762,52641.01859282242,44327.70944166474
2021-04-27T00:00:00Z,43207.07690206993,45548.76009704575,58344.97940634628,43207.07690206993,43207.07690206993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21316719712353233,0.21316719712353233,0.21316719712353233,0.002703720293993457,0.002703720293993457,0.002703720293993457,0.21046347682953886,0.21046347682953886,0.21046347682953886,0,0,0,52417.40838118509,52678.5127896144,52860.24532581689,52667.30258051543,44583.49994373776
2021-04-28T00:00:00Z,43337.57403563182,46355.10699034487,58672.51917003455,43337.57403563182,43337.57403563182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20691085704116666,0.20691085704116666,0.20691085704116666,0.004126778613796927,0.004126778613796927,0.004126778613796927,0.20278407842736973,0.20278407842736973,0.20278407842736973,0,0,0,52304.58862142941,52559.28472479117,52797.57124389842,52681.433224657274,44836.57303710933
2021-04-29T00:00:00Z,43468.07116919379,45316.571116089224,57891.31622300286,43468.07116919379,43468.07116919379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19547648672787185,0.19547648672787185,0.19547648672787185,0.0007129040000120315,0.0007129040000120315,0.0007129040000120315,0.19476358272785982,0.19476358272785982,0.19476358272785982,0,0,0,51965.057006184885,52421.500583513574,52718.700274841176,52682.70351641202,45084.02420215385
2021-04-30T00:00:00Z,43598.56830275568,45695.4814118171,57810.69355258026,43598.56830275568,43598.56830275568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18406169277369427,0.18406169277369427,0.18406169277369427,-0.0023763408494847415,-0.0023763408494847415,-0.0023763408494847415,0.186438033623179,0.186438033623179,0.186438033623179,0,0,0,51623.39458707042,52265.53121718282,52623.28339612763,52671.09320390148,45325.38257986844
2021-05-01T00:00:00Z,43729.06543631761,45217.02642327788,57733.94015966968,43729.06543631761,43729.06543631761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1729124157127896,0.1729124157127896,0.1729124157127896,-0.004939669081789241,-0.004939669081789241,-0.004939669081789241,0.17785208479457884,0.17785208479457884,0.17785208479457884,0,0,0,51290.36377777394,52092.128471094824,52511.20673858606,52646.634176192165,45558.65329463306
2021-05-02T00:00:00Z,43859.562569879556,44679.368010285616,57240.93011614447,43859.562569879556,43859.562569879556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16674132305090444,0.16674132305090444,0.16674132305090444,-0.0023172220538043666,-0.0023172220538043666,-0.0023172220538043666,0.1690585451047088,0.1690585451047088,0.1690585451047088,0,0,0,51172.7640612152,51903.02308554725,52383.20704964616,52610.00602821652,45785.34842050963
2021-05-03T00:00:00Z,43953.7228757993,45116.6626151138,57329.053129642525,43953.7228757993,43953.7228757993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16220750752085317,0.16220750752085317,0.16220750752085317,0.0020898290772755706,0.0020898290772755706,0.0020898290772755706,0.16011767844357758,0.16011767844357758,0.16011767844357758,0,0,0,51083.346709745005,51693.84616351485,52236.83172971814,52559.99023768615,46006.91116031152
2021-05-04T00:00:00Z,44047.88318171908,44617.314380857024,57494.36505821861,44047.88318171908,44047.88318171908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153799989605532,0.153799989605532,0.153799989605532,0.0027037202939956487,0.0027037202939956487,0.0027037202939956487,0.15109626931153636,0.15109626931153636,0.15109626931153636,0,0,0,50822.44715721316,51465.99456009029,52072.253674852334,52496.238983900155,46220.9505772165
2021-05-05T00:00:00Z,44142.043487638824,44029.79437923754,56984.151205753944,44142.043487638824,44142.043487638824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14619325064366992,0.14619325064366992,0.14619325064366992,0.004126778613799258,0.004126778613799258,0.004126778613799258,0.14206647202987066,0.14206647202987066,0.14206647202987066,0,0,0,50595.31231515098,51221.81223062194,51890.54847770655,52419.084665665825,46429.417340863285
2021-05-06T00:00:00Z,44236.203793558605,43544.13975713469,56375.84790673193,44236.203793558605,44236.203793558605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13381737169351468,0.13381737169351468,0.13381737169351468,0.0007129040000076297,0.0007129040000076297,0.0007129040000076297,0.13310446769350706,0.13310446769350706,0.13310446769350706,0,0,0,50155.7763189113,50963.34356101143,51692.4220722625,52328.24484899639,46629.702879883895
2021-05-07T00:00:00Z,44330.364099478385,43363.97013201572,56488.71714133004,44330.364099478385,44330.364099478385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12191261780000562,0.12191261780000562,0.12191261780000562,-0.002376340849492727,-0.002376340849492727,-0.002376340849492727,0.12428895864949834,0.12428895864949834,0.12428895864949834,0,0,0,49734.79483487318,50693.54359641182,51479.537406797324,52224.20352419122,46821.717434064536
