ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,CPI came down,CPI came down_lower,CPI came down_upper,FOMC Meeting,FOMC Meeting_lower,FOMC Meeting_upper,German Government sell Bitcoin,German Government sell Bitcoin_lower,German Government sell Bitcoin_upper,Held steady,Held steady_lower,Held steady_upper,Raise +25 bps,Raise +25 bps_lower,Raise +25 bps_upper,eth lauch date,eth lauch date_lower,eth lauch date_upper,halved,halved_lower,halved_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2019-05-24T00:00:00Z,7338.260566943657,2652.989787616698,12402.641758579288,7338.260566943657,7338.260566943657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01420461694065735,0.01420461694065735,0.01420461694065735,-0.003767827970530358,-0.003767827970530358,-0.003767827970530358,0.01797244491118771,0.01797244491118771,0.01797244491118771,0,0,0,7442.4977473078225
2019-05-25T00:00:00Z,7383.400810299154,2495.160549903263,12303.608724924583,7383.400810299154,7383.400810299154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013639818572355245,0.013639818572355245,0.013639818572355245,-0.004717306422631934,-0.004717306422631934,-0.004717306422631934,0.01835712499498718,0.01835712499498718,0.01835712499498718,0,0,0,7484.109057798614
2019-05-26T00:00:00Z,7428.541053654651,2769.941154073823,12286.285033019414,7428.541053654651,7428.541053654651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01765386765146051,0.01765386765146051,0.01765386765146051,-0.0013218695236712514,-0.0013218695236712514,-0.0013218695236712514,0.018975737175131763,0.018975737175131763,0.018975737175131763,0,0,0,7559.683534259311
2019-05-27T00:00:00Z,7473.681297010148,2577.4671966414057,12459.644215501598,7473.681297010148,7473.681297010148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211048190637253,0.0211048190637253,0.0211048190637253,0.001361897264771473,0.001361897264771473,0.001361897264771473,0.019742921798953827,0.019742921798953827,0.019742921798953827,0,0,0,7631.411988523495
2019-05-28T00:00:00Z,7518.821540365645,2656.566118671937,12344.514674225362,7518.821540365645,7518.821540365645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02319494778169941,0.02319494778169941,0.02319494778169941,0.002624772799523396,0.002624772799523396,0.002624772799523396,0.020570174982176014,0.020570174982176014,0.020570174982176014,0,0,0,7693.220213374344
2019-05-29T00:00:00Z,7563.961783721142,2565.238209086384,12504.42144539583,7563.961783721142,7563.961783721142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025820982104443013,0.025820982104443013,0.025820982104443013,0.004453392852528634,0.004453392852528634,0.004453392852528634,0.021367589251914378,0.021367589251914378,0.021367589251914378,0,0,0,7759.270705577296
2019-05-30T00:00:00Z,7609.102027076639,2793.801062429289,12572.081477286907,7609.102027076639,7609.102027076639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023412574141784433,0.023412574141784433,0.023412574141784433,0.001366941000009277,0.001366941000009277,0.001366941000009277,0.022045633141775156,0.022045633141775156,0.022045633141775156,0,0,0,7787.250692437972
2019-05-31T00:00:00Z,7654.242270432136,3122.714357170244,13251.655692744198,7654.242270432136,7654.242270432136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018749103320705382,0.018749103320705382,0.018749103320705382,-0.0037678279705240904,-0.0037678279705240904,-0.0037678279705240904,0.02251693129122947,0.02251693129122947,0.02251693129122947,0,0,0,7797.75244960218
2019-06-01T00:00:00Z,7699.382513787625,2819.505958308294,13155.477095906894,7699.382513787625,7699.382513787625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017980700306698807,0.017980700306698807,0.017980700306698807,-0.004717306422632996,-0.004717306422632996,-0.004717306422632996,0.022698006729331803,0.022698006729331803,0.022698006729331803,0,0,0,7837.822803314677
2019-06-02T00:00:00Z,7744.522757143122,2737.7523359442075,12651.107110542785,7744.522757143122,7744.522757143122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021189078519495082,0.021189078519495082,0.021189078519495082,-0.0013218695236689533,-0.0013218695236689533,-0.0013218695236689533,0.022510948043164034,0.022510948043164034,0.022510948043164034,0,0,0,7908.622057940244
2019-06-03T00:00:00Z,7789.663000498619,3043.248096875819,12582.857265046667,7789.663000498619,7789.663000498619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023246863269146517,0.023246863269146517,0.023246863269146517,0.001361897264772812,0.001361897264772812,0.001361897264772812,0.021884966004373705,0.021884966004373705,0.021884966004373705,0,0,0,7970.74823118394
2019-06-04T00:00:00Z,7834.803243854116,3151.959754106231,13068.787169192952,7834.803243854116,7834.803243854116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02338257969929816,0.02338257969929816,0.02338257969929816,0.0026247727995244215,0.0026247727995244215,0.0026247727995244215,0.02075780689977374,0.02075780689977374,0.02075780689977374,0,0,0,8018.001155131854
2019-06-05T00:00:00Z,7879.943487209622,3189.263394869041,12857.357946895407,7879.943487209622,7879.943487209622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02353038605787136,0.02353038605787136,0.02353038605787136,0.004453392852528289,0.004453392852528289,0.004453392852528289,0.019076993205343073,0.019076993205343073,0.019076993205343073,0,0,0,8065.361599577873
2019-06-06T00:00:00Z,7925.083742703514,2870.4813711590755,12795.70772272551,7925.083742703514,7925.083742703514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01816780726862269,0.01816780726862269,0.01816780726862269,0.0013669410000047507,0.0013669410000047507,0.0013669410000047507,0.01680086626861794,0.01680086626861794,0.01680086626861794,0,0,0,8069.065136728646
2019-06-07T00:00:00Z,7970.223998197415,2977.3479088829768,13463.921141716295,7970.223998197415,7970.223998197415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010131582243792202,0.010131582243792202,0.010131582243792202,-0.003767827970527379,-0.003767827970527379,-0.003767827970527379,0.01389941021431958,0.01389941021431958,0.01389941021431958,0,0,0,8050.974978136599
2019-06-08T00:00:00Z,8015.364253691325,3208.118162141975,13132.579578148716,8015.364253691325,8015.364253691325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005637534824377945,0.005637534824377945,0.005637534824377945,-0.0047173064226324985,-0.0047173064226324985,-0.0047173064226324985,0.010354841247010443,0.010354841247010443,0.010354841247010443,0,0,0,8060.5511488015845
2019-06-09T00:00:00Z,8060.504509185226,2937.462766563046,13103.398112265952,8060.504509185226,8060.504509185226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004840082245226987,0.004840082245226987,0.004840082245226987,-0.0013218695236653058,-0.0013218695236653058,-0.0013218695236653058,0.006161951768892292,0.006161951768892292,0.006161951768892292,0,0,0,8099.518013947706
2019-06-10T00:00:00Z,8105.644764679119,3204.4663328334177,13116.416830372242,8105.644764679119,8105.644764679119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026901013956677046,0.0026901013956677046,0.0026901013956677046,0.001361897264771052,0.001361897264771052,0.001361897264771052,0.0013282041308966524,0.0013282041308966524,0.0013282041308966524,0,0,0,8127.44977097337
2019-06-11T00:00:00Z,8150.785020173021,3133.9742789363113,13339.254590415998,8150.785020173021,8150.785020173021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015016529366193828,-0.0015016529366193828,-0.0015016529366193828,0.002624772799517827,0.002624772799517827,0.002624772799517827,-0.00412642573613721,-0.00412642573613721,-0.00412642573613721,0,0,0,8138.545369911724
2019-06-12T00:00:00Z,8195.925275666921,3266.359603903575,13153.433788312243,8195.925275666921,8195.925275666921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005716456382977016,-0.005716456382977016,-0.005716456382977016,0.004453392852528508,0.004453392852528508,0.004453392852528508,-0.010169849235505525,-0.010169849235505525,-0.010169849235505525,0,0,0,8149.073626310433
2019-06-13T00:00:00Z,8241.065531160823,3213.6806073940293,12677.803903183334,8241.065531160823,8241.065531160823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015391558880257014,-0.015391558880257014,-0.015391558880257014,0.0013669410000011458,0.0013669410000011458,0.0013669410000011458,-0.01675849988025816,-0.01675849988025816,-0.01675849988025816,0,0,0,8114.222685801904
2019-06-14T00:00:00Z,8286.205786654724,2924.026517524537,13029.292962931495,8286.205786654724,8286.205786654724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027606014444210288,-0.027606014444210288,-0.027606014444210288,-0.0037678279705306685,-0.0037678279705306685,-0.0037678279705306685,-0.02383818647367962,-0.02383818647367962,-0.02383818647367962,0,0,0,8057.456670020634
2019-06-15T00:00:00Z,8331.346042148616,3216.8138935732,12971.704123782973,8331.346042148616,8331.346042148616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03606245132076767,-0.03606245132076767,-0.03606245132076767,-0.004717306422633561,-0.004717306422633561,-0.004717306422633561,-0.031345144898134114,-0.031345144898134114,-0.031345144898134114,0,0,0,8030.897281067161
2019-06-16T00:00:00Z,8376.486297642517,2942.204007266421,13153.920365221147,8376.486297642517,8376.486297642517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04052913442630915,-0.04052913442630915,-0.04052913442630915,-0.0013218695236715309,-0.0013218695236715309,-0.0013218695236715309,-0.039207264902637616,-0.039207264902637616,-0.039207264902637616,0,0,0,8036.994558465228
2019-06-17T00:00:00Z,8421.626553136419,2988.9751431971345,12837.448331714802,8421.626553136419,8421.626553136419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045983567796862,-0.045983567796862,-0.045983567796862,0.0013618972647714523,0.0013618972647714523,0.0013618972647714523,-0.04734546506163345,-0.04734546506163345,-0.04734546506163345,0,0,0,8034.370117570417
2019-06-18T00:00:00Z,8466.76680863032,2988.8023597132415,12655.06774307801,8466.76680863032,8466.76680863032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05305041371784466,-0.05305041371784466,-0.05305041371784466,0.002624772799519194,0.002624772799519194,0.002624772799519194,-0.055675186517363855,-0.055675186517363855,-0.055675186517363855,0,0,0,8017.601326579967
2019-06-19T00:00:00Z,8511.907064124214,3211.495760790951,13120.2802705548,8511.907064124214,8511.907064124214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05965458139807403,-0.05965458139807403,-0.05965458139807403,0.004453392852528729,0.004453392852528729,0.004453392852528729,-0.06410797425060276,-0.06410797425060276,-0.06410797425060276,0,0,0,8004.1328113145755
2019-06-20T00:00:00Z,8557.047319618114,2847.9408999684865,12786.843596332274,8557.047319618114,8557.047319618114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07118617247448446,-0.07118617247448446,-0.07118617247448446,0.0013669409999966192,0.0013669409999966192,0.0013669409999966192,-0.07255311347448107,-0.07255311347448107,-0.07255311347448107,0,0,0,7947.903873251454
2019-06-21T00:00:00Z,8602.187575112015,2927.5511964143084,12669.399715778582,8602.187575112015,8602.187575112015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08468711628774306,-0.08468711628774306,-0.08468711628774306,-0.0037678279705257406,-0.0037678279705257406,-0.0037678279705257406,-0.08091928831721733,-0.08091928831721733,-0.08091928831721733,0,0,0,7873.693115609525
2019-06-22T00:00:00Z,8647.327830605926,2837.2266851163095,12327.442863769156,8647.327830605926,8647.327830605926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09383353666041265,-0.09383353666041265,-0.09383353666041265,-0.004717306422633063,-0.004717306422633063,-0.004717306422633063,-0.08911623023777959,-0.08911623023777959,-0.08911623023777959,0,0,0,7835.9184775981585
2019-06-23T00:00:00Z,8692.468086099827,2998.8995794178018,12789.760431889761,8692.468086099827,8692.468086099827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09837819409941904,-0.09837819409941904,-0.09837819409941904,-0.0013218695236678838,-0.0013218695236678838,-0.0013218695236678838,-0.09705632457575115,-0.09705632457575115,-0.09705632457575115,0,0,0,7837.318773522493
2019-06-24T00:00:00Z,8737.60834159372,2922.0932982748704,12993.4059860546,8737.60834159372,8737.60834159372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10329424796344196,-0.10329424796344196,-0.10329424796344196,0.001361897264772791,0.001361897264772791,0.001361897264772791,-0.10465614522821474,-0.10465614522821474,-0.10465614522821474,0,0,0,7835.063658949698
2019-06-25T00:00:00Z,8782.748597087613,2789.676764670167,12974.663508773914,8782.748597087613,8782.748597087613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10921311681554932,-0.10921311681554932,-0.10921311681554932,0.0026247727995209044,0.0026247727995209044,0.0026247727995209044,-0.11183788961507023,-0.11183788961507023,-0.11183788961507023,0,0,0,7823.557248592281
2019-06-26T00:00:00Z,8827.83109664066,2898.109155319576,13094.029463716617,8827.83109664066,8827.83109664066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11407729591942302,-0.11407729591942302,-0.11407729591942302,0.004453392852528384,0.004453392852528384,0.004453392852528384,-0.1185306887719514,-0.1185306887719514,-0.1185306887719514,0,0,0,7820.775996302499
2019-06-27T00:00:00Z,8872.913596193715,2962.9192549119325,12766.20541410793,8872.913596193715,8872.913596193715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1233048295171157,-0.1233048295171157,-0.1233048295171157,0.0013669410000044404,0.0013669410000044404,0.0013669410000044404,-0.12467177051712015,-0.12467177051712015,-0.12467177051712015,0,0,0,7778.840497894951
2019-06-28T00:00:00Z,8917.996095746763,3085.5596105527984,12791.243242954979,8917.996095746763,8917.996095746763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133975285065622,-0.133975285065622,-0.133975285065622,-0.0037678279705208114,-0.0037678279705208114,-0.0037678279705208114,-0.13020745709510118,-0.13020745709510118,-0.13020745709510118,0,0,0,7723.205026604986
2019-06-29T00:00:00Z,8963.07859529981,2686.810330613853,12915.910630121183,8963.07859529981,8963.07859529981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1398112888341908,-0.1398112888341908,-0.1398112888341908,-0.004717306422631073,-0.004717306422631073,-0.004717306422631073,-0.13509398241155973,-0.13509398241155973,-0.13509398241155973,0,0,0,7709.939024968795
2019-06-30T00:00:00Z,9008.161094852867,2709.985282560607,12687.992183961269,9008.161094852867,9008.161094852867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14061998737976572,-0.14061998737976572,-0.14061998737976572,-0.0013218695236642368,-0.0013218695236642368,-0.0013218695236642368,-0.1392981178561015,-0.1392981178561015,-0.1392981178561015,0,0,0,7741.43359537976
2019-07-01T00:00:00Z,9053.243594405914,3308.6912623574735,13023.415228389898,9053.243594405914,9053.243594405914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14143570240311204,-0.14143570240311204,-0.14143570240311204,0.0013618972647731916,0.0013618972647731916,0.0013618972647731916,-0.14279759966788524,-0.14279759966788524,-0.14279759966788524,0,0,0,7772.791727604638
2019-07-02T00:00:00Z,9098.32609395897,3163.0540590279816,12655.664700245834,9098.32609395897,9098.32609395897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1429565819492404,-0.1429565819492404,-0.1429565819492404,0.0026247727995182915,0.0026247727995182915,0.0026247727995182915,-0.1455813547487587,-0.1455813547487587,-0.1455813547487587,0,0,0,7797.660494107013
2019-07-03T00:00:00Z,9143.408593512018,2782.937190411202,12497.345031365627,9143.408593512018,9143.408593512018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14319613283403473,-0.14319613283403473,-0.14319613283403473,0.004453392852528604,0.004453392852528604,0.004453392852528604,-0.14764952568656334,-0.14764952568656334,-0.14764952568656334,0,0,0,7834.1078419996165
2019-07-04T00:00:00Z,9188.491093065075,2682.318925144565,13070.778200233704,9188.491093065075,9188.491093065075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14764635844117507,-0.14764635844117507,-0.14764635844117507,0.0013669409999999141,0.0013669409999999141,0.0013669409999999141,-0.14901329944117497,-0.14901329944117497,-0.14901329944117497,0,0,0,7831.843843604844
2019-07-05T00:00:00Z,9233.573592618122,3253.2205556205167,12716.912253835886,9233.573592618122,9233.573592618122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15346237557156792,-0.15346237557156792,-0.15346237557156792,-0.0037678279705241,-0.0037678279705241,-0.0037678279705241,-0.1496945476010438,-0.1496945476010438,-0.1496945476010438,0,0,0,7816.567454080048
2019-07-06T00:00:00Z,9278.656092171186,2794.2729810382984,12475.57579109298,9278.656092171186,9278.656092171186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1544425957003615,-0.1544425957003615,-0.1544425957003615,-0.004717306422630574,-0.004717306422630574,-0.004717306422630574,-0.14972528927773093,-0.14972528927773093,-0.14972528927773093,0,0,0,7845.636360685296
2019-07-07T00:00:00Z,9323.738591724234,3054.9374805484445,12976.327886781752,9323.738591724234,9323.738591724234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15046886004852345,-0.15046886004852345,-0.15046886004852345,-0.0013218695236704614,-0.0013218695236704614,-0.0013218695236704614,-0.14914699052485297,-0.14914699052485297,-0.14914699052485297,0,0,0,7920.806274437063
2019-07-08T00:00:00Z,9368.821091277281,3057.7020830704187,13280.03136456575,9368.821091277281,9368.821091277281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1466478193399364,-0.1466478193399364,-0.1466478193399364,0.0013618972647723706,0.0013618972647723706,0.0013618972647723706,-0.14800971660470877,-0.14800971660470877,-0.14800971660470877,0,0,0,7994.903908455464
2019-07-09T00:00:00Z,9413.903590830338,3376.4956845227043,13307.756672094109,9413.903590830338,9413.903590830338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143746382657565,-0.143746382657565,-0.143746382657565,0.0026247727995196597,0.0026247727995196597,0.0026247727995196597,-0.14637115545708465,-0.14637115545708465,-0.14637115545708465,0,0,0,8060.689002961414
2019-07-10T00:00:00Z,9458.986090383385,3198.3115179649712,13317.674684385962,9458.986090383385,9458.986090383385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13984213947892274,-0.13984213947892274,-0.13984213947892274,0.004453392852528502,0.004453392852528502,0.004453392852528502,-0.14429553233145126,-0.14429553233145126,-0.14429553233145126,0,0,0,8136.221238202801
2019-07-11T00:00:00Z,9504.06858993644,3175.617005744722,13364.096950122663,9504.06858993644,9504.06858993644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14048549572309604,-0.14048549572309604,-0.14048549572309604,0.0013669409999953876,0.0013669409999953876,0.0013669409999953876,-0.14185243672309145,-0.14185243672309145,-0.14185243672309145,0,0,0,8168.884802692912
2019-07-12T00:00:00Z,9549.151089489487,3427.644525637692,13268.417659043913,9549.151089489487,9549.151089489487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1428834114775122,-0.1428834114775122,-0.1428834114775122,-0.0037678279705178324,-0.0037678279705178324,-0.0037678279705178324,-0.13911558350699438,-0.13911558350699438,-0.13911558350699438,0,0,0,8184.735805109028
2019-07-13T00:00:00Z,9594.233589042544,3347.4516653779615,13312.904818010898,9594.233589042544,9594.233589042544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14087883692836367,-0.14087883692836367,-0.14087883692836367,-0.004717306422633129,-0.004717306422633129,-0.004717306422633129,-0.13616153050573054,-0.13616153050573054,-0.13616153050573054,0,0,0,8242.60911979919
2019-07-14T00:00:00Z,9639.316088595613,3595.845652197253,12909.091620273208,9639.316088595613,9639.316088595613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13439024420182324,-0.13439024420182324,-0.13439024420182324,-0.0013218695236668146,-0.0013218695236668146,-0.0013218695236668146,-0.13306837467815644,-0.13306837467815644,-0.13306837467815644,0,0,0,8343.886045510686
2019-07-15T00:00:00Z,9668.861445943874,3545.9766222654353,12770.112715282678,9668.861445943874,9668.861445943874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1285525514378714,-0.1285525514378714,-0.1285525514378714,0.0013618972647706108,0.0013618972647706108,0.0013618972647706108,-0.129914448702642,-0.129914448702642,-0.129914448702642,0,0,0,8425.904637568523
2019-07-16T00:00:00Z,9698.406803292137,3598.946789384194,13044.379473705148,9698.406803292137,9698.406803292137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12415226618329031,-0.12415226618329031,-0.12415226618329031,0.002624772799521027,0.002624772799521027,0.002624772799521027,-0.12677703898281134,-0.12677703898281134,-0.12677703898281134,0,0,0,8494.327620295977
2019-07-17T00:00:00Z,9727.952160640398,3380.0605946668607,13441.0741956062,9727.952160640398,9727.952160640398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11927775221044769,-0.11927775221044769,-0.11927775221044769,0.004453392852528722,0.004453392852528722,0.004453392852528722,-0.12373114506297642,-0.12373114506297642,-0.12373114506297642,0,0,0,8567.623893308444
2019-07-18T00:00:00Z,9757.49751798866,4000.8592426935234,13597.10728362487,9757.49751798866,9757.49751798866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11948135814090259,-0.11948135814090259,-0.11948135814090259,0.0013669410000032088,0.0013669410000032088,0.0013669410000032088,-0.12084829914090581,-0.12084829914090581,-0.12084829914090581,0,0,0,8591.65846248289
2019-07-19T00:00:00Z,9787.042875336921,3883.9656727516985,13654.182797709216,9787.042875336921,9787.042875336921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12196329081920183,-0.12196329081920183,-0.12196329081920183,-0.003767827970522461,-0.003767827970522461,-0.003767827970522461,-0.11819546284867938,-0.11819546284867938,-0.11819546284867938,0,0,0,8593.382918872207
2019-07-20T00:00:00Z,9816.588232685184,3718.9496647104324,13430.827083034601,9816.588232685184,9816.588232685184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12055132319938544,-0.12055132319938544,-0.12055132319938544,-0.0047173064226311385,-0.0047173064226311385,-0.0047173064226311385,-0.1158340167767543,-0.1158340167767543,-0.1158340167767543,0,0,0,8633.185531931469
2019-07-21T00:00:00Z,9846.133590033445,3981.9985478541716,13607.881677924783,9846.133590033445,9846.133590033445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11514072590342384,-0.11514072590342384,-0.11514072590342384,-0.0013218695236645159,-0.0013218695236645159,-0.0013218695236645159,-0.11381885637975932,-0.11381885637975932,-0.11381885637975932,0,0,0,8712.44262113491
2019-07-22T00:00:00Z,9875.678947381706,3895.68843879499,13825.709657386742,9875.678947381706,9875.678947381706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11083570869732226,-0.11083570869732226,-0.11083570869732226,0.0013618972647719497,0.0013618972647719497,0.0013618972647719497,-0.11219760596209422,-0.11219760596209422,-0.11219760596209422,0,0,0,8781.101072381429
2019-07-23T00:00:00Z,9905.224304729969,3994.934083373076,13476.304682000384,9905.224304729969,9905.224304729969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10838518763064818,-0.10838518763064818,-0.10838518763064818,0.002624772799518756,0.002624772799518756,0.002624772799518756,-0.11100996043016693,-0.11100996043016693,-0.11100996043016693,0,0,0,8831.644709938155
2019-07-24T00:00:00Z,9934.76966207823,3865.5132484087917,13621.899940665606,9934.76966207823,9934.76966207823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10583376959336525,-0.10583376959336525,-0.10583376959336525,0.004453392852528699,0.004453392852528699,0.004453392852528699,-0.11028716244589395,-0.11028716244589395,-0.11028716244589395,0,0,0,8883.335538698688
2019-07-25T00:00:00Z,9964.315019426493,3810.736689074099,14094.267649545192,9964.315019426493,9964.315019426493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10868467954998769,-0.10868467954998769,-0.10868467954998769,0.001366941000009187,0.001366941000009187,0.001366941000009187,-0.11005162054999687,-0.11005162054999687,-0.11005162054999687,0,0,0,8881.346634604995
2019-07-26T00:00:00Z,9993.860376774754,4132.857132065069,13775.494560995901,9993.860376774754,9993.860376774754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11408449973702964,-0.11408449973702964,-0.11408449973702964,-0.0037678279705244105,-0.0037678279705244105,-0.0037678279705244105,-0.11031667176650523,-0.11031667176650523,-0.11031667176650523,0,0,0,8853.715815248683
2019-07-27T00:00:00Z,10023.405734123016,3794.4464349461814,13840.675162041442,10023.405734123016,10023.405734123016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11580379659298029,-0.11580379659298029,-0.11580379659298029,-0.004717306422629149,-0.004717306422629149,-0.004717306422629149,-0.11108649017035115,-0.11108649017035115,-0.11108649017035115,0,0,0,8862.657295319721
2019-07-28T00:00:00Z,10052.951091471277,3995.2606141797264,13968.413132648413,10052.951091471277,10052.951091471277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11367801043864637,-0.11367801043864637,-0.11367801043864637,-0.0013218695236608688,-0.0013218695236608688,-0.0013218695236608688,-0.1123561409149855,-0.1123561409149855,-0.1123561409149855,0,0,0,8910.151612355805
