ds,y,y_moving_avg_7,y_moving_avg_14,y_moving_avg_28,y_moving_avg_90
2022-02-26,39192.66602728048,38321.04831606901,37973.97860212634,38856.02753606582,40317.9837728917
2022-02-26,39220.11006889242,37901.365487459734,37904.359215527315,38967.306312120265,40290.21745002965
2022-02-25,38814.74190624191,37775.06226333224,37847.95880234753,39137.41288233923,40258.04166314975
2022-02-25,38650.03571428572,37692.05775527745,37829.810570949296,39322.19549898823,40244.69564950958
2022-02-25,38858.759726514545,37623.991550852596,37830.100485960844,39511.232088922516,40232.40199079702
2022-02-24,36066.84508176799,37416.846031775756,37808.10616876084,39695.06209868985,40221.838402332476
2022-02-24,37444.1796875,37610.42615446519,37994.34285017553,39975.95521472565,40227.27067920172
2022-02-24,36254.88622701556,37626.90888818369,38179.31017408427,40209.06986133632,40217.19347560156
2022-02-23,38335.9875,37907.3529435949,38447.95706857478,40425.87749608576,40219.851670310636
2022-02-23,38233.71034985832,37920.85534136281,38568.32072748345,40563.459963947134,40180.80339650111
2022-02-23,38173.57228331177,37967.56338662115,38708.424491313446,40706.46829018425,40140.693112058245
2022-02-22,37408.74109297664,38036.20942106911,38864.74688828089,40855.20074074013,40101.70484319704
2022-02-22,37421.90594059406,38199.366305745905,39070.300258590934,41029.43329976788,40079.859739509586
2022-02-22,37559.55882352941,38378.259545885885,39449.884639939926,41204.69891218508,40061.34791424373
2022-02-21,38217.99461489407,38731.711459984865,39738.07647000528,41377.93160584259,40037.192539249496
2022-02-21,38430.50428437542,38988.56119355466,40030.25340871321,41523.697813048624,40004.049804817434
2022-02-21,38560.666666666664,39215.78611360409,40426.86696233094,41660.75792674497,39969.803914194876
2022-02-20,38654.09452444742,39449.28559600574,40814.58042702717,41821.00170783949,39936.48581496357
2022-02-20,38550.83928571428,39693.28435549267,41192.363691884166,41979.56050439003,39932.111297684125
2022-02-20,38674.15862157392,39941.234211435956,41582.01802861887,42131.77535795632,39929.0822753176
2022-02-19,40033.72222222222,40521.509733993975,41957.56757927576,42337.355388466254,39928.52596647175
2022-02-19,40015.942749882684,40744.44148002572,42238.829548588365,42494.745783949395,39954.661967795764
2022-02-19,40021.07872472142,41071.945623871754,42403.79792359674,42660.468388441994,39978.28344667486
2022-02-18,40195.163043478264,41637.9478110578,42558.59920041083,42800.094879368946,40011.40308477625
2022-02-18,40362.0858408559,42179.87525804859,42704.51208905507,42940.57614760962,40030.196634293156
2022-02-18,40286.4882773173,42691.44302827567,42845.65459319938,43068.429985940515,40048.854029532864
2022-02-17,42736.08727948004,43222.801845801776,42988.56634094483,43199.29983820151,40066.48302010702
2022-02-17,41594.24444444444,43393.62542455755,42959.51318443024,43238.77059589553,40063.02820418117
2022-02-17,42308.47175680493,43733.217617151,43017.78674167989,43331.75119027096,40066.86738958997
2022-02-16,43983.094035023714,43735.65022332173,43017.14221738405,43376.16764013297,40061.88250981131
2022-02-16,43988.65517241379,43479.25058976386,42894.648891158984,43347.06621958107,40046.45479373942
2022-02-16,43943.06023244552,43229.14892006154,42827.42298865182,43320.07752245936,40029.47536100101
2022-02-15,44006,42999.86615812309,42766.757316895884,43251.34391525663,40011.47853790547
2022-02-15,43931.852330770475,42754.33083608787,42681.53268729379,43167.215859354255,40001.83543910829
2022-02-15,43971.38979259862,42525.40094430291,42717.14319765673,43086.15226293381,39992.31261314675
2022-02-14,42325.5,42302.35586620878,42750.66201931042,43010.647270340996,39986.0305043401
2022-02-14,42188.2966001186,42298.634211446355,42917.13885328725,42982.018718407126,39995.57027005278
2022-02-14,42237.943484497555,42310.04719255411,43041.59055832707,42957.99525181642,40010.20876936771
2022-02-13,42338.080898876404,42425.6970572421,43176.64020616417,42843.34448048731,40020.24467180217
2022-02-13,42287.25274575346,42533.64847566868,43291.20537868165,42766.340167846276,40030.225320544814
2022-02-13,42329.34308827574,42608.734538499695,43410.03333545818,42641.20400963276,40035.19339865505
2022-02-12,42410.07424593968,42908.88545101055,43518.02800736082,42441.40342496201,40038.62474120186
2022-02-12,42299.44841666305,43198.96817241206,43645.71563886203,42244.27048231602,40048.81630740448
2022-02-12,42268.18746787293,43535.64349512814,43735.19306288189,42047.37639284526,40062.15329952053
2022-02-11,43047.49253731343,43773.13392410003,43799.483548003176,41890.76689339894,40081.50037479332
2022-02-11,43093.74082786244,43927.58335508623,43812.7320562669,41705.73547101375,40084.675408714764
2022-02-11,42812.85518557059,44048.76228169461,43735.93051361737,41527.382003947234,40085.26624248672
2022-02-10,44430.399475851744,44211.33213241667,43652.89903141473,41376.97203311761,40102.49591421399
2022-02-10,44440.65329575022,44127.17056371109,43455.16132821088,41170.71807215052,40077.35843327016
2022-02-10,44656.17567567567,44092.463105312,43270.632521371575,40969.67870517402,40057.80950776182
2022-02-09,43930.62047067613,43934.742630635636,43046.898583527,40723.80125757336,40029.42491773067
2022-02-09,44128.638554216865,43825.83317190631,42874.39994530578,40498.74882761731,39999.56426192621
2022-02-09,43941.993314121035,43697.88075744755,42510.048754810436,40265.54233061231,39969.14246059485
2022-02-08,43950.844140625,43423.09874554015,42241.4749570109,40050.2584737143,39946.74506013492
2022-02-08,43841.26849491274,43094.4659304128,41872.37468380735,39834.47329950238,39924.07578158657
2022-02-08,44197.70108695652,42783.152092710654,41364.778842563195,39634.26308014626,39908.72451788649
2022-02-07,43552.132352941175,42448.801937431155,40842.82532577001,39411.21193448668,39882.69579977132
2022-02-07,43168.25425957089,42159.05453641835,40359.55972280864,39224.77218775464,39864.454030675624
2022-02-07,43232.971653005465,41922.96671870523,39982.05023879471,39035.473886310654,39846.29094720479
2022-02-06,42018.519230769234,41322.216752173335,39598.738885760606,38811.76011381037,39827.25012134217
2022-02-06,41650.414434733575,41059.85116848167,39318.83349427709,38632.205468466746,39831.690715021075
2022-02-06,41662.07163099775,40650.28343720189,39101.04503482049,38478.37616829236,39833.45184896806
2022-02-05,41857.25,39946.40559241574,38886.27481609017,38288.441845028734,39836.5235041802
2022-02-05,41523.90054585153,39236.84871410886,38668.72488897647,38104.02923680363,39905.32257825427
2022-02-05,41515.63953557903,38560.064909198925,38400.70393161972,37918.32883336969,39969.35104563455
2022-02-04,39027.721887282256,38041.13375888421,38123.09770992883,37778.970302764224,40032.19807596806
2022-02-04,40181.960144927536,37875.26101934786,38021.035906414196,37725.9661792954,40139.03791824612
2022-02-04,38783.440315775144,37577.815820072494,37859.04199041769,37644.75463000178,40216.35487232149
2022-02-03,36734.92671749467,37551.80663243908,37796.57191519742,37565.19426158123,40307.456774795784
2022-02-03,36890.351851851854,37826.14403976459,37903.74731772931,37558.13371322376,40422.11094354144
2022-02-03,36786.41391148199,38100.601063844064,37979.59854320334,37543.982709615935,40549.76814518753
2022-02-02,37883.12148337596,38241.34295404052,38089.98465270067,37473.812314818104,40670.627385400854
2022-02-02,37866.61271052788,38205.06166097347,38088.897533826595,37357.407431483254,40775.80701134983
2022-02-02,38099.84375,38166.81079348053,38024.78134186014,37243.05083774309,40879.85771519217
2022-02-01,38601.37600234123,38140.268160762884,37945.5774426564,37148.15219528259,40994.46938396321
2022-02-01,38655.288568773234,38041.33719795575,37855.707301764225,37046.5259690085,41108.98546956995
2022-02-01,38811.551020408166,37981.35059569403,37690.608873967314,36929.75048705406,41222.18163074322
2022-01-31,37771.607142857145,37858.596022562626,37539.3335846308,36802.02182618264,41351.54208079895
2022-01-31,37629.152431906616,37938.62635136081,37435.953735119656,36715.47778995006,41475.10595442532
2022-01-31,37598.8566380773,37972.73340667972,37434.84289559961,36641.65226509087,41624.78596718985
2022-01-30,37914.04532097649,37882.751890239764,37430.89645217661,36665.278384063015,41774.2147305026
2022-01-30,37908.85926269128,37750.88672454992,37430.46726958585,36678.28488233983,41925.51233151136
2022-01-30,38235.382352941175,37670.0774055727,37333.81660796505,36703.82886672396,42092.454018716024
2022-01-29,37952.26900848835,37399.86715224059,37212.52010871821,36852.06386631118,42237.792659238905
2022-01-29,38331.819444444445,37220.07114669897,37108.36687602853,37001.6926820438,42374.49414067113
2022-01-29,37867.90181913898,36933.2811188785,36857.639976935556,37168.47935023672,42508.092552072725
2022-01-28,36968.98602299762,36896.952384519514,36625.91732913991,37312.00366026747,42644.5264084527
2022-01-28,36990.989161147576,36979.041014113456,36461.320333626034,37493.15599560431,42799.33397660142
2022-01-28,37343.19402985075,37110.04781462179,36350.72694790879,37667.51700517018,42952.681060769624
2022-01-27,36343.91057961646,36997.55581035739,36237.34463625278,37849.01557003815,43102.711637615124
2022-01-27,36693.69696969697,37025.17306519583,36168.8921001408,38048.867732595994,43274.50310736542
2022-01-27,36324.28924970113,36996.66260535808,36064.71006773448,38233.37257570414,43432.93065737533
2022-01-26,37613.60067862611,36781.99883499261,35995.001844780476,38457.312230663185,43596.55318084002
2022-01-26,37543.60643015521,36354.88227376031,35848.46163458211,38630.4160002107,43761.64415620571
2022-01-26,37908.03676470588,35943.59965313861,35899.66031594942,38801.120990342526,43913.15900877561
2022-01-25,36555.75,35591.40608119579,35926.10249509381,38987.90971689784,44040.61977514227
2022-01-25,36537.23136348546,35477.13346214817,36073.841125482875,39220.732859548974,44207.25661089107
2022-01-25,36494.123750832776,35312.61113508578,36491.607623904165,39466.04602513878,44347.90190368048
2022-01-24,34821.642857142855,35132.75753011087,36895.018488059075,39704.97299525695,44489.92616359187
2022-01-24,34623.78475,35208.00485456834,37479.31872353789,40015.120091018325,44648.80946517917
2022-01-24,34664.628085803306,35342.04099540391,37998.08999139503,40319.312589361165,44808.92905582619
2022-01-23,35442.68176110614,35855.72097876023,38524.9916575826,40625.445132215136,44991.7361474468
2022-01-23,35755.84166666667,36260.79890899182,38984.307062431566,40885.86291844972,45142.0138495755
2022-01-23,35385.57507404876,36670.54878881756,39460.686503823505,41131.66014169335,45278.31747718418
2022-01-22,35235.14851600841,37670.60411272254,39928.84336505118,41415.29371776931,45423.66696819014
2022-01-22,35348.374128345065,38657.279446007284,40402.0350836738,41710.45904602285,45568.03248405472
2022-01-22,35562.03773584906,39750.63259250744,40919.622616545894,42019.782264382826,45690.95182248152
2022-01-21,38260.38796929752,40654.13898738614,41412.37036583929,42297.32540203974,45811.007204959984
2022-01-21,38278.22727272727,41194.26233640498,41702.581664735626,42471.84425554122,45903.54971958684
2022-01-21,38624.090825446896,41707.81521587131,42049.71693870187,42689.176340123304,46003.51327808852
2022-01-20,42385.96234138354,42250.824218829446,42367.62459361508,42815.74546031828,46101.522210437346
2022-01-20,42141.875849001604,42187.082617379805,42440.4844263734,42826.29144812601,46155.49490483052
2022-01-20,43001.846153846156,42146.79072134033,42514.92750245482,42824.85168826424,46205.125792833074
2022-01-19,41886.5825,42088.61264058435,42550.92145849877,42762.041520208106,46244.43502379278
2022-01-19,42041.25141242938,42170.60174429246,42640.535187327296,42744.330589293626,46296.133453531336
2022-01-19,41873.09742899159,42210.90099306627,42725.898606847644,42740.22258430427,46348.640746430225
2022-01-18,42425.153846153844,42391.61866153245,42787.41877446788,42741.56228581436,46399.27207129328
2022-01-18,41939.7711312361,42484.42496840072,42802.63377956318,42742.7944613769,46449.12089972772
2022-01-18,41859.83257672524,42693.88623536699,42901.744070487446,42739.77108013958,46522.04520341418
2022-01-17,42594.59958855433,42883.0642835693,43018.88300837191,42741.57610005398,46595.71077664629
2022-01-17,42460.50622595667,43013.2302764132,43119.94191221976,42703.68242714833,46662.31992651704
2022-01-17,42323.346153846156,43110.46863036214,43182.280438240196,42670.067823555946,46726.32591794581
2022-01-16,43138.12110825478,43240.89622062902,43241.106846346804,42673.45448455681,46791.03643644951
2022-01-16,43074.797994231776,43183.2188874033,43328.63574154472,42625.982891046384,46845.88590991364
2022-01-16,43406,43120.842590725624,43263.86632702147,42585.40155554131,46894.72106040507
2022-01-15,43184.07891414141,43109.6019056079,43212.09846987861,42751.22893649369,46936.72956133925
2022-01-15,43505.76153846154,43154.7017331745,43134.77587407367,42897.74263991994,46981.19375760054
2022-01-15,43141.17470359934,43226.65354802633,42973.16158191743,43028.675165888984,47028.76316649526
2022-01-14,43236.33928571428,43254.09224611825,42848.125991259956,43225.179915485714,47084.69391230776
2022-01-14,42734.37977567473,43241.317472064584,42754.546561760886,43364.61372712847,47142.38790581425
2022-01-14,42638.16391748807,43474.052595686146,42695.70579716085,43516.33629008513,47218.78305451354
2022-01-13,43327.315204175924,43406.89006331731,42682.955143190615,43674.037646767814,47300.804421613924
2022-01-13,43499.77770710765,43314.59503414932,42577.79808979172,43854.47281804725,47370.68753107275
2022-01-13,44009.42424242424,43114.85001497283,42464.269191736064,44003.18595460345,47423.461285265046
2022-01-12,43333.24559024285,42719.66961580854,42287.42294207688,44122.4667966163,47472.50415610464
2022-01-12,43146.91586733864,42442.15973640167,42157.85520887169,44261.67859897685,47530.42930885596
2022-01-12,44363.52564102564,42267.77565145719,42105.80212276683,44449.82067297882,47587.11369001773
2022-01-11,42168.026190906254,41917.358998635566,41923.330040548055,44612.117032476024,47629.69442230942
2022-01-11,42681.25,41959.020223063926,41906.936784061145,44850.50692117108,47698.70622280262
2022-01-11,42101.562572872135,41841.001145434115,42290.35940310876,45128.10483279335,47767.9249223681
2022-01-10,41243.161448274295,41813.68836849929,42660.70940576622,45370.63316123473,47841.79647447445
2022-01-10,41390.67643439471,41855.17626834523,43084.18874986054,45722.67573739328,47926.66246503211
2022-01-10,41926.22727272727,41873.55068134171,43602.23383971147,46067.560341030105,48023.632457522704
2022-01-09,41910.609071274295,41943.828594076454,43974.68089249603,46410.58184599572,48117.45041157301
2022-01-09,42459.65476190476,41929.30108246054,44336.966783009404,46804.260490275614,48208.60913721562
2022-01-09,41855.11645659137,41854.85334505837,44665.120150345014,47120.553534493294,48303.72534655821
2022-01-08,41910.37313432836,42739.717660783404,45131.14754630277,47420.56374452177,48404.782133404166
2022-01-08,41533.57674719586,43507.73044303314,45542.102717470836,47722.18172081677,48506.01815932442
2022-01-08,41519.29732537003,44313.20123137585,45957.51065115572,48029.8021546075,48584.372752122355
2022-01-07,42418.17266187051,45330.91699808124,46365.501989082004,48364.88679142939,48664.28384200006
2022-01-07,41808.91648996287,46005.53319091561,46793.83922319083,48663.96015122994,48734.35583275868
2022-01-07,41938.52060008956,46744.63248355827,47300.90402440401,48986.71120322933,48814.49813180637
2021-12-31,48049.166666666664,47475.38695563166,47794.077058281,49339.09056955267,48893.03140576231
2021-12-31,47286.46261007651,47522.57743182213,47965.850262477936,49442.76949112129,48903.57645457044
2021-12-31,47171.87226559481,47576.47499190853,48080.556916703244,49577.19283938726,48914.359834788076
2021-12-31,48643.307692307695,47601.82007093558,48361.16272492603,49766.47556067095,48932.69612719067
2021-12-30,47140.486011711124,47400.08698008277,48532.88684234873,49857.06968456878,48918.74032114852
2021-12-30,46982.61153846154,47582.145255466035,48846.48279949542,49937.03467478284,49007.42759192179
2021-12-30,47053.80190460326,47857.17556524975,49271.554197541824,50100.26516331605,49104.194787090455
2021-12-30,48379.5,48112.76716093036,49575.98691864159,50176.74751367069,49187.92970419981
2021-12-29,47663.74553068127,48409.12309313374,49709.97994274077,50208.77634020131,49280.11332577117
2021-12-29,47349.28781878419,48584.63884149796,49902.2607241627,50260.826142676975,49379.700073797205
2021-12-29,47231.17605633803,49120.50537891647,50102.09365805931,50321.01400301441,49488.73516083487
2021-12-29,48414.893939393936,49665.6867046147,50364.27159377678,50459.802941418704,49605.77978935278
2021-12-28,48907.823706947565,50110.8203435248,50534.08107926905,50479.54512046494,49707.333285652276
2021-12-28,48842.9430743675,50685.93282983388,50672.51838205465,50447.95027919709,49803.86966033792
2021-12-28,50453.99152542373,51039.20667635281,50884.104080824334,50434.52478599059,49899.07664696167
2021-12-28,48892.355769230766,51010.8367923478,50919.68871976465,50355.02669379046,49983.27739270113
2021-12-27,51100.35358071378,51219.882606827436,51073.82876207126,50266.41093727354,50080.418538493
2021-12-27,51047.445336225595,51083.68193720215,51171.78839641588,50097.36338649487,50152.974337078
2021-12-27,51530.82941176471,51062.85648293886,51181.252526788834,49938.14084897661,50226.96158400617
2021-12-27,52933.61111111111,50957.341815013315,51027.586550070264,49786.1450677664,50298.48944314982
2021-12-26,51315.86,50659.10393427544,50928.97612909028,49590.11948297108,50317.749015954716
2021-12-26,50255.40233738864,50729.00148529584,50777.50810869981,49444.67822714142,50356.62132109946
2021-12-26,50355.67647058824,50828.54064718149,50707.572737661845,49314.43727827863,50418.472569638274
2021-12-26,50146.9488933367,50927.77491731509,50619.39156119125,49178.15158076544,50466.22356200031
2021-12-25,50901.66715638263,51259.894855629616,50539.934347969494,49049.3120194488,50521.54431955403
2021-12-25,50792.226736285855,51299.64857063878,50555.33428906062,48901.642041482606,50563.41171979289
2021-12-25,50845.94594594595,51097.83128512722,50425.00916166084,48745.84525328192,50614.99133197554
2021-12-25,51805.142857142855,51198.84832390513,50223.382176339524,48605.33105540004,50667.64355700759
2021-12-24,50952.17647058824,50826.01473210378,49984.94549115684,48487.395898466995,50708.52601315233
2021-12-24,51050.316361523364,50586.6048281422,49790.36466781627,48399.451530503655,50789.31457648499
2021-12-24,52471.78846153846,50311.008205067425,49458.99311247582,48311.56248462507,50869.725649175845
2021-12-24,51179.9431614468,49819.97384030938,49022.93837657386,48159.75023437532,50941.50867278453
2021-12-23,49379.505737704916,49811.020007482446,48695.029171164395,48051.44129358004,51002.69742277654
2021-12-23,51553.065217391304,49752.187038194446,48544.703585462536,48004.83657866294,51093.39535902426
2021-12-23,49195.307714533374,49247.91602877393,48251.26283685187,47859.01144727259,51150.75081903754
2021-12-23,49276.30714285714,49143.87625020991,48111.848345583014,47787.27778189908,51242.78574465837
2021-12-22,49121.14,48994.124507490356,47921.30181889541,47712.61883314195,51327.5060910708
2021-12-22,49034.54790823212,48606.97801988421,47736.91160033964,47664.971273820054,51412.977523573594
2021-12-22,51117.26633165829,48225.90291283834,47558.689690928106,47634.27105662332,51515.48431696796
2021-12-22,48967.67495268885,47579.03833484634,47247.94979390459,47538.25435553905,51585.17496160474
2021-12-21,48023.16815144766,47337.22013273062,47066.68134490301,47561.19250575057,51679.81446279899
2021-12-21,48467.029264585326,47254.60964492983,46987.279934460545,47632.51103450322,51803.16907825956
2021-12-21,48228.04494382023,47079.820440956115,46989.846305777144,47673.5740984634,51922.140050111855
2021-12-20,46411.11458675701,46848.479130300475,47008.53839319104,47674.337335627526,52055.29788406941
2021-12-20,46367.022158911044,46866.84518079507,47164.13185677433,47746.20047960002,52190.697065199216
2021-12-20,46589.21428571428,46891.47646901786,47296.56209217678,47824.039307419655,52325.812207234485
2021-12-19,47274.94753787879,46916.86125296285,47407.85341599568,47883.299874783384,52470.2800283023
2021-12-19,47444.89473684211,46796.1425570754,47464.96957186334,47916.18716083335,52586.34444563743
2021-12-19,47243.50483676934,46719.95022399128,47466.7600576933,47949.5512143495,52693.68630026414
2021-12-18,46608.65576923077,46899.87217059817,47462.707218215146,48009.102218782515,52804.48693020855
2021-12-18,46539.67694021917,47168.5976560816,47503.935847388486,48085.5788792544,52937.16444682876
2021-12-18,46539.44117647059,47461.41853275358,47593.03094730047,48169.201152763104,53079.184477059855
2021-12-17,46766.90777332916,47701.647715335705,47709.852422318545,48297.00595926589,53213.503659996815
2021-12-17,46429.916666666664,47898.84557902853,47828.55891717352,48425.68222226324,53358.017027311565
2021-12-17,46911.548405253285,48133.79658665128,48055.70366659813,48557.288569136166,53505.87280124923
2021-12-16,48502.95846301758,48213.56989139532,48277.742134545886,48704.0230404749,53659.79184270111
2021-12-16,48489.73416761471,48025.54226583211,48357.30189114967,48791.425497964534,53795.468568798424
2021-12-16,48589.42307692308,47839.27403869538,48340.13627806401,48881.849830090825,53931.306912494234
2021-12-15,48221.045454545456,47724.643361847346,48328.26910242571,48881.709366593925,54074.260512099754
2021-12-15,48147.292819178896,47718.0571293014,48351.516522662525,48899.21829373033,54260.00823301679
2021-12-15,48074.573720025925,47758.272255318516,48358.746333571085,48919.838258407704,54442.6877221109
2021-12-14,47469.96153846154,47977.61074654498,48367.40474980337,48953.66503284447,54649.85240007553
2021-12-14,47186.765084075174,48341.914377696456,48432.342371005696,49008.54195133243,54848.638121543605
2021-12-14,47185.85657765758,48689.06151646721,48555.49721934989,49073.236807593945,55041.1322704916
2021-12-13,47787.00833898688,48840.99851743264,48667.22191112031,49111.4907451656,55233.139184619955
2021-12-13,48174.94182672378,48931.89484300407,48745.371358225726,49148.45968240993,55414.83981771329
2021-12-13,48428.7987012987,48984.97591602364,48884.15949621324,49120.32908675961,55591.25582592946
2021-12-12,49609.9431586113,48959.220411823655,49022.80552735295,49359.384146759854,55779.71462823826
2021-12-12,50020.086956521736,48757.198753061755,49058.8734716742,49576.58828765377,55942.562856028024
2021-12-12,49616.795055470546,48522.77036431494,49130.30394640392,49739.79748365102,56118.67436206666
2021-12-11,48249.41558441558,48421.93292223256,49225.5491047794,49991.91287243502,56277.36075842672
2021-12-11,48423.28261798684,48493.445304807974,49423.563382117645,50291.096346313905,56462.40026288845
2021-12-11,48546.50933786078,48558.8478734474,49435.14963076215,50603.20931182059,56646.11183840766
2021-12-10,48248.51017189882,48783.34307640281,49446.920064798134,50932.44800057381,56844.05213498044
2021-12-10,48195.791547277935,49086.39064288226,49480.93018324433,51264.81223037558,57062.404799737116
2021-12-10,48379.08823529412,49360.54819028665,49539.925315885564,51600.53744042481,57265.4396221508
2021-12-09,48910.93296089386,49737.837528492906,49584.74153165919,51923.12614168232,57465.46147312699
2021-12-09,48750.00226244344,50029.16528732626,49590.976395838,52248.88063029237,57672.20572530096
2021-12-09,48881.10059846282,50353.68145942731,49555.7595792109,52566.204081294345,57861.80695179298
2021-12-08,50117.975758548724,50311.45138807689,49551.54800659413,52878.67818325508,58010.06595923441
2021-12-08,50369.8431372549,50110.49705319346,49356.49867730599,53149.68967615552,58129.55419042388
2021-12-08,50114.894379108715,49875.46972360639,49695.96276616673,53421.06444749263,58253.6901359385
2021-12-07,51020.11360273788,49719.30244148448,50094.303103633356,53583.638671937006,58382.967350405546
2021-12-07,50950.22727272727,49431.64553482546,50349.29102089811,53719.147738375876,58511.49911894779
2021-12-07,51021.61546715088,49152.78750434973,50758.27664009064,53893.14014670284,58642.96476071717
2021-12-06,48585.4900990099,48757.83769899449,51158.62931051017,54022.84194370358,58757.06512617237
2021-12-06,48711.29541436464,48791.64462511136,51771.268992879035,54256.4250499236,58895.104323722524
2021-12-06,48724.651830145456,48602.50030141853,52417.97593634948,54469.22639862063,59038.442907860546
2021-12-05,49021.72340425532,49516.45580872708,53048.69427750683,54708.859970141304,59181.20753351293
2021-12-05,49006.51525612472,50469.303765782235,53661.14956496405,54943.25006994756,59305.94281191147
2021-12-05,48998.22105939723,51266.93650697077,54261.51075170545,55174.60895044914,59420.47578164098
2021-12-04,48256.96682966413,52363.76577583154,54906.78486474674,55504.07059727523,59564.55781820627
2021-12-04,48822.13858182799,53559.42092202587,55576.64858337779,55862.29724277654,59726.0245046923
2021-12-04,47387.28514851485,54750.89336064672,56205.80835991604,56223.37302865123,59856.730284129466
2021-12-03,55122.340381305316,56233.45157128043,56942.88067500505,56555.50322551596,60007.98404193153
2021-12-03,55691.659103641454,56580.932746286584,57146.16612881852,56641.93106904077,60083.973395390625
2021-12-03,54589.944444444445,56852.995364145856,57072.974240240655,56678.48098028881,60183.504547420234
2021-12-02,56676.025941422595,57256.084996440135,57089.00445585364,56781.64192943037,60302.52792318781
2021-12-02,56626.55285302444,57449.80395366194,57028.00365331505,56789.68165723586,60370.60444852239
2021-12-02,57162.44565217391,57593.87624472972,56887.05457689696,56796.36080267251,60426.37886547439
2021-12-01,57765.19262295082,57660.723359185366,56741.58110696817,56835.564862013634,60466.69370845823
2021-12-01,57554.70860634845,57652.30977872967,56520.47686089178,56822.144566514246,60504.73749224484
2021-12-01,57596.097428656365,57711.39951135044,56369.02566277578,56819.663189865074,60534.55770949122
2021-11-30,57411.57187050432,57292.953116335455,56225.35057493106,56874.26983680235,60534.97461085034
2021-11-30,58032.05864197531,56921.92391526714,56087.707149192815,56937.22858183045,60518.83939349124
2021-11-30,57635.05889049886,56606.20335296815,56101.35632980372,57015.09255890276,60501.11626432809
2021-11-29,57630.37545336344,56180.232909064216,56147.94590217528,57049.44905882924,60491.34067944293
2021-11-29,57706.297559760955,55822.43885475098,56240.937697386405,57081.48511199787,60464.489301435824
2021-11-29,57968.336734693876,55388.643943053896,56168.12577602687,57148.80727707134,60432.19700321945
2021-11-28,54666.9726635514,55026.6518142011,56137.69600926303,57139.96471861938,60395.623896566336
2021-11-28,54814.36746302617,55157.74803352666,56283.98772033696,57227.06075396564,60391.678186884055
2021-11-28,55822.01470588235,55253.49038311849,56474.27940300711,57312.81768499209,60371.03779804508
2021-11-27,54653.26578317132,55596.509306639295,56551.35966115667,57410.23259781949,60308.96715120927
2021-11-27,55125.81707317073,56115.65889528634,56705.66702844806,57576.95452202827,60237.341565399554
2021-11-27,54669.73317788141,56659.43654002184,56929.548617059096,57702.038470872074,60159.29464296161
2021-11-26,55434.391832724265,56947.60760899986,57123.81227213672,57884.301958506905,60083.25416674311
2021-11-26,55584.64619883041,57248.74020432496,57270.30071695438,58037.96426166161,59981.95564835259
2021-11-26,55484.56391016896,57410.22740714727,57523.18909867365,58222.95054512917,59844.88721634011
2021-11-25,58223.14717052792,57695.068422895725,57786.750014468096,58409.71125590087,59692.210412242566
2021-11-25,58287.3129037007,57506.210015674056,57928.82878800181,58498.71261053336,59510.06940108542
2021-11-25,58932.260586319215,57295.67516160976,57950.9522154832,58611.853115451915,59344.76274047284
2021-11-24,56686.93066072754,57199.66069409637,57922.03252660933,58826.35596369333,59162.14206023049
2021-11-24,57542.32,57300.016935273576,58129.48877811581,59108.55297001196,59004.78970923361
2021-11-24,56715.05661858654,57291.861229583796,58142.23342797574,59436.305639184895,58838.76045971796
2021-11-23,57478.45102040816,57636.15079020003,58170.13378759432,59745.077776756385,58697.97904395995
2021-11-23,56901.13831997626,57878.43160604045,58151.35596697708,59996.248757791625,58531.889127013834
2021-11-23,56813.56892525059,58351.447560329565,58269.10553448233,60266.43949097849,58367.22706117109
2021-11-22,58260.15931372549,58606.22926935665,58448.24201560849,60528.100076411945,58228.52557103105
2021-11-22,57389.42434896799,58644.40435912229,58474.528324685045,60734.965192571,58110.19607732479
2021-11-22,57485.230060171554,58958.96062095803,58644.79164487709,61020.70328400397,58008.45749769527
2021-11-21,59125.08354290014,58992.605626367695,58805.62780636883,61262.88376970104,57896.86981299654
2021-11-21,59174.416731291196,58704.11678498861,58922.7119915847,61503.77801816889,57771.01268914911
2021-11-21,60212.25,58424.28032791369,59032.672497333646,61672.4978037612,57642.02920561793
2021-11-20,58597.040888440184,58186.76350863509,59068.596433064915,61840.02355326015,57485.46145776154
2021-11-20,58527.384942084944,58290.25476186034,59272.75401542062,62067.17653634142,57333.05790895588
2021-11-20,59591.318181818184,58304.652290247795,59730.67940077732,62346.95336088881,57189.5337839102
2021-11-19,57720.74509803922,58330.62266879614,60087.61716190812,62643.700925823876,57030.855046110344
2021-11-19,57105.661653246556,58618.64998636996,60730.37785039405,62956.135942483495,56897.294733075294
2021-11-19,57215.561531766754,59141.30719818078,61320.02176591845,63287.3999842658,56777.93268223337
2021-11-18,58549.632265049804,59641.06466675359,61841.14154860617,63655.3412030081,56654.22955108372
2021-11-18,59321.47966101695,59950.42935749475,62263.773447474654,63914.786930925075,56542.34247403335
2021-11-18,58628.16764079706,60255.25326898091,62607.95813721539,64018.46305975276,56459.001121253445
2021-11-17,59773.11083165661,61156.70651130685,62995.402060456974,64098.5969499243,56368.78643138793
2021-11-17,59736.936321056,61844.611655020104,63396.614923130845,64161.77435713551,56260.63933706836
2021-11-17,60764.26213592233,62842.105714418125,63720.13973303324,64233.663905710055,56151.70498701053
2021-11-16,60713.86381177642,63498.73633365611,64084.84404475307,64298.79642841069,56028.91764524246
